workerid,proliferate.condition,block_sequence,exposure_condition,first_response_value,group,item_number,item_type,phase,response,sentence_id,test_condition,trial_sequence_total,wrong_attempts,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
229,condition1,10,SUBJ,,match,109,FILL,exposure,0.41,144,SUBJ,51,,[],18,Yes,,1,1,$2,Other,English,No,Chrome,Mac,900,1440,8.64955,
229,condition1,10,SUBJ,,match,123,UNGRAM,exposure,0.03,158,SUBJ,52,,[],18,Yes,,1,1,$2,Other,English,No,Chrome,Mac,900,1440,8.64955,
229,condition1,101,SUBJ,,match,108,FILL,test,0.96,143,SUBJ,53,,[],18,Yes,,1,1,$2,Other,English,No,Chrome,Mac,900,1440,8.64955,
229,condition1,101,SUBJ,,match,32,SUBJ,test,0.52,96,SUBJ,54,,[],18,Yes,,1,1,$2,Other,English,No,Chrome,Mac,900,1440,8.64955,
229,condition1,101,SUBJ,,match,27,SUBJ,test,0.71,81,SUBJ,55,,[],18,Yes,,1,1,$2,Other,English,No,Chrome,Mac,900,1440,8.64955,
229,condition1,101,SUBJ,,match,119,UNGRAM,test,0.11,154,SUBJ,56,,[],18,Yes,,1,1,$2,Other,English,No,Chrome,Mac,900,1440,8.64955,
229,condition1,102,SUBJ,,match,131,UNGRAM,test,0.05,166,SUBJ,57,,[],18,Yes,,1,1,$2,Other,English,No,Chrome,Mac,900,1440,8.64955,
229,condition1,102,SUBJ,,match,16,SUBJ,test,0.83,48,SUBJ,58,,[],18,Yes,,1,1,$2,Other,English,No,Chrome,Mac,900,1440,8.64955,
229,condition1,102,SUBJ,,match,18,SUBJ,test,0.4,54,SUBJ,59,,[],18,Yes,,1,1,$2,Other,English,No,Chrome,Mac,900,1440,8.64955,
229,condition1,102,SUBJ,,match,110,FILL,test,0.96,145,SUBJ,60,,[],18,Yes,,1,1,$2,Other,English,No,Chrome,Mac,900,1440,8.64955,
229,condition1,103,SUBJ,,match,125,UNGRAM,test,0.12,160,SUBJ,61,,[],18,Yes,,1,1,$2,Other,English,No,Chrome,Mac,900,1440,8.64955,
229,condition1,103,SUBJ,,match,103,FILL,test,0.86,138,SUBJ,62,,[],18,Yes,,1,1,$2,Other,English,No,Chrome,Mac,900,1440,8.64955,
229,condition1,103,SUBJ,,match,13,SUBJ,test,0.52,39,SUBJ,63,,[],18,Yes,,1,1,$2,Other,English,No,Chrome,Mac,900,1440,8.64955,
229,condition1,103,SUBJ,,match,11,SUBJ,test,0.79,33,SUBJ,64,,[],18,Yes,,1,1,$2,Other,English,No,Chrome,Mac,900,1440,8.64955,
425,condition1,practice,,,match,practice_good,practice_good,practice_good,0.98,,,0,0,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,practice,,,match,practice_bad,practice_bad,practice_bad,0.01,,,0,0,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,201,WH,,match,102,FILL,pre-exposure,0.8,137,WH,1,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,201,WH,,match,10,WH,pre-exposure,0.01,29,WH,2,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,201,WH,,match,132,UNGRAM,pre-exposure,0,167,WH,3,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,201,WH,,match,9,WH,pre-exposure,0.02,26,WH,4,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,202,WH,,match,6,WH,pre-exposure,0,17,WH,5,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,202,WH,,match,106,FILL,pre-exposure,0.99,141,WH,6,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,202,WH,,match,128,UNGRAM,pre-exposure,0.01,163,WH,7,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,202,WH,,match,8,WH,pre-exposure,0.5,23,WH,8,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,203,WH,,match,5,WH,pre-exposure,0.98,14,WH,9,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,203,WH,,match,118,UNGRAM,pre-exposure,0.01,153,WH,10,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,203,WH,,match,111,FILL,pre-exposure,1,146,WH,11,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,203,WH,,match,1,WH,pre-exposure,0.99,2,WH,12,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,1,WH,,match,112,FILL,exposure,1,147,WH,13,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,1,WH,,match,123,UNGRAM,exposure,0,158,WH,14,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,1,WH,,match,22,WH,exposure,0.99,65,WH,15,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,1,WH,,match,24,WH,exposure,0.84,71,WH,16,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,2,WH,,match,114,FILL,exposure,0.99,149,WH,17,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,2,WH,,match,4,WH,exposure,1,11,WH,18,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,2,WH,,match,18,WH,exposure,0.99,53,WH,19,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,2,WH,,match,126,UNGRAM,exposure,0.01,161,WH,20,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,3,WH,,match,3,WH,exposure,1,8,WH,21,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,3,WH,,match,107,FILL,exposure,0.98,142,WH,22,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,3,WH,,match,27,WH,exposure,0.58,80,WH,23,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,3,WH,,match,121,UNGRAM,exposure,0.01,156,WH,24,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,4,WH,,match,21,WH,exposure,0.99,62,WH,25,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,4,WH,,match,109,FILL,exposure,0.99,144,WH,26,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,4,WH,,match,25,WH,exposure,0.99,74,WH,27,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,4,WH,,match,117,UNGRAM,exposure,0.01,152,WH,28,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,5,WH,,match,105,FILL,exposure,0.99,140,WH,29,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,5,WH,,match,20,WH,exposure,0.99,59,WH,30,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,5,WH,,match,122,UNGRAM,exposure,0.01,157,WH,31,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,5,WH,,match,11,WH,exposure,1,32,WH,32,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,6,WH,,match,17,WH,exposure,0.99,50,WH,33,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,6,WH,,match,130,UNGRAM,exposure,0.01,165,WH,34,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,6,WH,,match,14,WH,exposure,1,41,WH,35,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,6,WH,,match,113,FILL,exposure,0.99,148,WH,36,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,7,WH,,match,116,FILL,exposure,0.99,151,WH,37,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,7,WH,,match,15,WH,exposure,1,44,WH,38,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,7,WH,,match,125,UNGRAM,exposure,0.01,160,WH,39,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,7,WH,,match,29,WH,exposure,0.86,86,WH,40,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,8,WH,,match,7,WH,exposure,1,20,WH,41,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,8,WH,,match,16,WH,exposure,0.99,47,WH,42,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,8,WH,,match,129,UNGRAM,exposure,0.01,164,WH,43,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,8,WH,,match,115,FILL,exposure,0.99,150,WH,44,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,9,WH,,match,2,WH,exposure,0.99,5,WH,45,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,9,WH,,match,101,FILL,exposure,0.99,136,WH,46,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,9,WH,,match,23,WH,exposure,0.98,68,WH,47,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,9,WH,,match,119,UNGRAM,exposure,0.01,154,WH,48,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,10,WH,,match,26,WH,exposure,0.99,77,WH,49,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,10,WH,,match,104,FILL,exposure,0.99,139,WH,50,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,10,WH,,match,28,WH,exposure,0.99,83,WH,51,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,10,WH,,match,120,UNGRAM,exposure,0.02,155,WH,52,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,101,WH,,match,31,WH,test,1,92,WH,53,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,101,WH,,match,127,UNGRAM,test,0.01,162,WH,54,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,101,WH,,match,108,FILL,test,0.99,143,WH,55,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,101,WH,,match,32,WH,test,0.99,95,WH,56,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,102,WH,,match,124,UNGRAM,test,0,159,WH,57,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,102,WH,,match,30,WH,test,0.99,89,WH,58,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,102,WH,,match,19,WH,test,0.93,56,WH,59,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,102,WH,,match,110,FILL,test,0.99,145,WH,60,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,103,WH,,match,103,FILL,test,0.98,138,WH,61,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,103,WH,,match,131,UNGRAM,test,0.01,166,WH,62,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,103,WH,,match,12,WH,test,1,35,WH,63,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
425,condition1,103,WH,,match,13,WH,test,0.92,38,WH,64,,[],22,Yes,,3,1,$1.00,Female,English,No,Safari,Mac,900,1440,12.304066666666667,
238,condition1,practice,,,mismatch,practice_good,practice_good,practice_good,0.76,,,0,0,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,practice,,,mismatch,practice_bad,practice_bad,practice_bad,0.01,,,0,0,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,201,WH,,mismatch,8,SUBJ,pre-exposure,0.2,24,SUBJ,1,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,201,WH,,mismatch,123,UNGRAM,pre-exposure,0.03,158,SUBJ,2,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,201,WH,,mismatch,12,SUBJ,pre-exposure,0.13,36,SUBJ,3,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,201,WH,,mismatch,105,FILL,pre-exposure,0.97,140,SUBJ,4,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,202,WH,,mismatch,103,FILL,pre-exposure,0.98,138,SUBJ,5,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,202,WH,,mismatch,3,SUBJ,pre-exposure,0.97,9,SUBJ,6,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,202,WH,,mismatch,128,UNGRAM,pre-exposure,0.01,163,SUBJ,7,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,202,WH,,mismatch,6,SUBJ,pre-exposure,0.01,18,SUBJ,8,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,203,WH,,mismatch,101,FILL,pre-exposure,0.98,136,SUBJ,9,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,203,WH,,mismatch,1,SUBJ,pre-exposure,0.5,3,SUBJ,10,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,203,WH,,mismatch,126,UNGRAM,pre-exposure,0,161,SUBJ,11,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,203,WH,,mismatch,2,SUBJ,pre-exposure,0.19,6,SUBJ,12,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,1,WH,,mismatch,20,WH,exposure,0.9,59,SUBJ,13,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,1,WH,,mismatch,10,WH,exposure,0.71,29,SUBJ,14,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,1,WH,,mismatch,110,FILL,exposure,0.99,145,SUBJ,15,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,1,WH,,mismatch,132,UNGRAM,exposure,0.01,167,SUBJ,16,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,2,WH,,mismatch,23,WH,exposure,1,68,SUBJ,17,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,2,WH,,mismatch,112,FILL,exposure,0.98,147,SUBJ,18,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,2,WH,,mismatch,24,WH,exposure,0.48,71,SUBJ,19,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,2,WH,,mismatch,130,UNGRAM,exposure,0.37,165,SUBJ,20,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,3,WH,,mismatch,25,WH,exposure,0.64,74,SUBJ,21,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,3,WH,,mismatch,116,FILL,exposure,1,151,SUBJ,22,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,3,WH,,mismatch,117,UNGRAM,exposure,0.02,152,SUBJ,23,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,3,WH,,mismatch,31,WH,exposure,0.77,92,SUBJ,24,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,4,WH,,mismatch,14,WH,exposure,0.87,41,SUBJ,25,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,4,WH,,mismatch,9,WH,exposure,0.87,26,SUBJ,26,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,4,WH,,mismatch,124,UNGRAM,exposure,0,159,SUBJ,27,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,4,WH,,mismatch,107,FILL,exposure,0.81,142,SUBJ,28,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,5,WH,,mismatch,19,WH,exposure,0.2,56,SUBJ,29,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,5,WH,,mismatch,120,UNGRAM,exposure,0.12,155,SUBJ,30,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,5,WH,,mismatch,115,FILL,exposure,0.96,150,SUBJ,31,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,5,WH,,mismatch,7,WH,exposure,0.94,20,SUBJ,32,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,6,WH,,mismatch,119,UNGRAM,exposure,0.06,154,SUBJ,33,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,6,WH,,mismatch,17,WH,exposure,0.81,50,SUBJ,34,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,6,WH,,mismatch,27,WH,exposure,0.87,80,SUBJ,35,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,6,WH,,mismatch,108,FILL,exposure,0.98,143,SUBJ,36,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,7,WH,,mismatch,121,UNGRAM,exposure,0.02,156,SUBJ,37,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,7,WH,,mismatch,114,FILL,exposure,0.76,149,SUBJ,38,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,7,WH,,mismatch,28,WH,exposure,0.93,83,SUBJ,39,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,7,WH,,mismatch,5,WH,exposure,0.88,14,SUBJ,40,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,8,WH,,mismatch,127,UNGRAM,exposure,0.13,162,SUBJ,41,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,8,WH,,mismatch,13,WH,exposure,0.86,38,SUBJ,42,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,8,WH,,mismatch,113,FILL,exposure,0.92,148,SUBJ,43,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,8,WH,,mismatch,18,WH,exposure,0.92,53,SUBJ,44,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,9,WH,,mismatch,118,UNGRAM,exposure,0.13,153,SUBJ,45,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,9,WH,,mismatch,11,WH,exposure,0.78,32,SUBJ,46,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,9,WH,,mismatch,30,WH,exposure,0.78,89,SUBJ,47,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,9,WH,,mismatch,111,FILL,exposure,0.81,146,SUBJ,48,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,10,WH,,mismatch,4,WH,exposure,0.75,11,SUBJ,49,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,10,WH,,mismatch,131,UNGRAM,exposure,0.04,166,SUBJ,50,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,10,WH,,mismatch,15,WH,exposure,0.76,44,SUBJ,51,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,10,WH,,mismatch,104,FILL,exposure,0.95,139,SUBJ,52,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,101,WH,,mismatch,29,SUBJ,test,0.86,87,SUBJ,53,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,101,WH,,mismatch,106,FILL,test,0.84,141,SUBJ,54,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,101,WH,,mismatch,122,UNGRAM,test,0.03,157,SUBJ,55,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,101,WH,,mismatch,32,SUBJ,test,0.83,96,SUBJ,56,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,102,WH,,mismatch,22,SUBJ,test,0.85,66,SUBJ,57,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,102,WH,,mismatch,129,UNGRAM,test,0.09,164,SUBJ,58,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,102,WH,,mismatch,26,SUBJ,test,0.88,78,SUBJ,59,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,102,WH,,mismatch,109,FILL,test,0.91,144,SUBJ,60,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,103,WH,,mismatch,102,FILL,test,0.97,137,SUBJ,61,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,103,WH,,mismatch,21,SUBJ,test,0.16,63,SUBJ,62,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,103,WH,,mismatch,125,UNGRAM,test,0.01,160,SUBJ,63,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
238,condition1,103,WH,,mismatch,16,SUBJ,test,0.95,48,SUBJ,64,,[],22,Yes,n/a,3,1,1.50,Female,english,no,Chrome,Mac,900,1440,17.0502,
416,condition1,practice,,,mismatch,practice_good,practice_good,practice_good,0.98,,,0,0,[],19,Yes,Thank you for your hard work.,2,1,$2.50,Male,English,No there wasn't,Chrome,Windows,864,1536,18.421716666666665,
416,condition1,practice,,,mismatch,practice_bad,practice_bad,practice_bad,0,,,0,0,[],19,Yes,Thank you for your hard work.,2,1,$2.50,Male,English,No there wasn't,Chrome,Windows,864,1536,18.421716666666665,
416,condition1,201,WH,,mismatch,15,SUBJ,pre-exposure,0.95,45,SUBJ,1,,[],19,Yes,Thank you for your hard work.,2,1,$2.50,Male,English,No there wasn't,Chrome,Windows,864,1536,18.421716666666665,
416,condition1,201,WH,,mismatch,19,SUBJ,pre-exposure,0.99,57,SUBJ,2,,[],19,Yes,Thank you for your hard work.,2,1,$2.50,Male,English,No there wasn't,Chrome,Windows,864,1536,18.421716666666665,
416,condition1,201,WH,,mismatch,128,UNGRAM,pre-exposure,0.02,163,SUBJ,3,,[],19,Yes,Thank you for your hard work.,2,1,$2.50,Male,English,No there wasn't,Chrome,Windows,864,1536,18.421716666666665,
416,condition1,201,WH,,mismatch,115,FILL,pre-exposure,0.98,150,SUBJ,4,,[],19,Yes,Thank you for your hard work.,2,1,$2.50,Male,English,No there wasn't,Chrome,Windows,864,1536,18.421716666666665,
416,condition1,202,WH,,mismatch,10,SUBJ,pre-exposure,0.02,30,SUBJ,5,,[],19,Yes,Thank you for your hard work.,2,1,$2.50,Male,English,No there wasn't,Chrome,Windows,864,1536,18.421716666666665,
416,condition1,202,WH,,mismatch,109,FILL,pre-exposure,0.96,144,SUBJ,6,,[],19,Yes,Thank you for your hard work.,2,1,$2.50,Male,English,No there wasn't,Chrome,Windows,864,1536,18.421716666666665,
416,condition1,202,WH,,mismatch,3,SUBJ,pre-exposure,0.01,9,SUBJ,7,,[],19,Yes,Thank you for your hard work.,2,1,$2.50,Male,English,No there wasn't,Chrome,Windows,864,1536,18.421716666666665,
416,condition1,202,WH,,mismatch,121,UNGRAM,pre-exposure,0.02,156,SUBJ,8,,[],19,Yes,Thank you for your hard work.,2,1,$2.50,Male,English,No there wasn't,Chrome,Windows,864,1536,18.421716666666665,
416,condition1,203,WH,,mismatch,108,FILL,pre-exposure,0.98,143,SUBJ,9,,[],19,Yes,Thank you for your hard work.,2,1,$2.50,Male,English,No there wasn't,Chrome,Windows,864,1536,18.421716666666665,
