workerid,proliferate.condition,block_sequence,exposure_condition,first_response_value,group,item_number,item_type,phase,response,sentence_id,test_condition,trial_sequence_total,wrong_attempts,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
53,condition1,1,WH,,match,23,WH,exposure,0.82,68,WH,14,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,1,WH,,match,116,FILL,exposure,0.66,151,WH,15,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,1,WH,,match,22,WH,exposure,0.54,65,WH,16,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,2,WH,,match,14,WH,exposure,0.87,41,WH,17,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,2,WH,,match,25,WH,exposure,0.44,74,WH,18,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,2,WH,,match,130,UNGRAM,exposure,0.05,165,WH,19,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,2,WH,,match,101,FILL,exposure,0.77,136,WH,20,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,3,WH,,match,131,UNGRAM,exposure,0.22,166,WH,21,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,3,WH,,match,16,WH,exposure,0.63,47,WH,22,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,3,WH,,match,106,FILL,exposure,0.58,141,WH,23,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,3,WH,,match,26,WH,exposure,0.55,77,WH,24,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,4,WH,,match,125,UNGRAM,exposure,0.03,160,WH,25,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,4,WH,,match,107,FILL,exposure,0.72,142,WH,26,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,4,WH,,match,3,WH,exposure,0.59,8,WH,27,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,4,WH,,match,2,WH,exposure,0.45,5,WH,28,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,5,WH,,match,126,UNGRAM,exposure,0.05,161,WH,29,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,5,WH,,match,21,WH,exposure,0.51,62,WH,30,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,5,WH,,match,4,WH,exposure,0.52,11,WH,31,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,5,WH,,match,109,FILL,exposure,0.72,144,WH,32,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,6,WH,,match,110,FILL,exposure,0.47,145,WH,33,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,6,WH,,match,123,UNGRAM,exposure,0.14,158,WH,34,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,6,WH,,match,6,WH,exposure,0.86,17,WH,35,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,6,WH,,match,12,WH,exposure,0.58,35,WH,36,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,7,WH,,match,119,UNGRAM,exposure,0.11,154,WH,37,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,7,WH,,match,9,WH,exposure,0.8,26,WH,38,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,7,WH,,match,111,FILL,exposure,0.51,146,WH,39,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,7,WH,,match,27,WH,exposure,0.63,80,WH,40,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,8,WH,,match,5,WH,exposure,0.7,14,WH,41,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,8,WH,,match,103,FILL,exposure,0.71,138,WH,42,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,8,WH,,match,127,UNGRAM,exposure,0.14,162,WH,43,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,8,WH,,match,24,WH,exposure,0.71,71,WH,44,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,9,WH,,match,102,FILL,exposure,0.52,137,WH,45,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,9,WH,,match,10,WH,exposure,0.7,29,WH,46,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,9,WH,,match,118,UNGRAM,exposure,0.24,153,WH,47,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,9,WH,,match,18,WH,exposure,0.23,53,WH,48,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,10,WH,,match,20,WH,exposure,0.65,59,WH,49,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,10,WH,,match,17,WH,exposure,0.49,50,WH,50,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,10,WH,,match,128,UNGRAM,exposure,0.47,163,WH,51,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,10,WH,,match,112,FILL,exposure,0.7,147,WH,52,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,101,WH,,match,115,FILL,test,0.57,150,WH,53,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,101,WH,,match,31,WH,test,0.76,92,WH,54,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,101,WH,,match,129,UNGRAM,test,0.03,164,WH,55,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,101,WH,,match,32,WH,test,0.61,95,WH,56,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,102,WH,,match,30,WH,test,0.85,89,WH,57,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,102,WH,,match,29,WH,test,0.49,86,WH,58,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,102,WH,,match,117,UNGRAM,test,0.1,152,WH,59,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,102,WH,,match,105,FILL,test,0.59,140,WH,60,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,103,WH,,match,122,UNGRAM,test,0.12,157,WH,61,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,103,WH,,match,28,WH,test,0.5,83,WH,62,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,103,WH,,match,108,FILL,test,0.72,143,WH,63,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
53,condition1,103,WH,,match,19,WH,test,0.54,56,WH,64,,[],29,Yes,I love this survey. I will Be happy if I can do more of it.,3,1,2.5£,Male,English,No problems and bugs,Chrome,Linux,760,360,54.7436,
121,condition1,practice,,,mismatch,practice_good,practice_good,practice_good,0.87,,,0,0,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,practice,,,mismatch,practice_bad,practice_bad,practice_bad,0.17,,,0,0,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,201,SUBJ,,mismatch,7,WH,pre-exposure,0.96,20,WH,1,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,201,SUBJ,,mismatch,117,UNGRAM,pre-exposure,0.08,152,WH,2,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,201,SUBJ,,mismatch,6,WH,pre-exposure,0.88,17,WH,3,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,201,SUBJ,,mismatch,110,FILL,pre-exposure,0.96,145,WH,4,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,202,SUBJ,,mismatch,4,WH,pre-exposure,0.7,11,WH,5,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,202,SUBJ,,mismatch,124,UNGRAM,pre-exposure,0.05,159,WH,6,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,202,SUBJ,,mismatch,5,WH,pre-exposure,0.69,14,WH,7,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,202,SUBJ,,mismatch,108,FILL,pre-exposure,0.93,143,WH,8,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,203,SUBJ,,mismatch,2,WH,pre-exposure,0.26,5,WH,9,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,203,SUBJ,,mismatch,1,WH,pre-exposure,0.63,2,WH,10,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,203,SUBJ,,mismatch,121,UNGRAM,pre-exposure,0.08,156,WH,11,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,203,SUBJ,,mismatch,116,FILL,pre-exposure,0.94,151,WH,12,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,1,SUBJ,,mismatch,101,FILL,exposure,0.92,136,WH,13,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,1,SUBJ,,mismatch,132,UNGRAM,exposure,0.11,167,WH,14,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,1,SUBJ,,mismatch,26,SUBJ,exposure,0.84,78,WH,15,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,1,SUBJ,,mismatch,21,SUBJ,exposure,0.7,63,WH,16,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,2,SUBJ,,mismatch,111,FILL,exposure,0.92,146,WH,17,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,2,SUBJ,,mismatch,9,SUBJ,exposure,0.6,27,WH,18,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,2,SUBJ,,mismatch,127,UNGRAM,exposure,0.06,162,WH,19,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,2,SUBJ,,mismatch,18,SUBJ,exposure,0.79,54,WH,20,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,3,SUBJ,,mismatch,23,SUBJ,exposure,0.97,69,WH,21,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,3,SUBJ,,mismatch,122,UNGRAM,exposure,0.07,157,WH,22,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,3,SUBJ,,mismatch,106,FILL,exposure,0.98,141,WH,23,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,3,SUBJ,,mismatch,20,SUBJ,exposure,0.79,60,WH,24,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,4,SUBJ,,mismatch,10,SUBJ,exposure,0.86,30,WH,25,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,4,SUBJ,,mismatch,109,FILL,exposure,0.93,144,WH,26,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,4,SUBJ,,mismatch,123,UNGRAM,exposure,0.03,158,WH,27,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,4,SUBJ,,mismatch,17,SUBJ,exposure,0.82,51,WH,28,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,5,SUBJ,,mismatch,119,UNGRAM,exposure,0.17,154,WH,29,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,5,SUBJ,,mismatch,29,SUBJ,exposure,0.84,87,WH,30,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,5,SUBJ,,mismatch,104,FILL,exposure,0.95,139,WH,31,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,5,SUBJ,,mismatch,31,SUBJ,exposure,0.97,93,WH,32,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,6,SUBJ,,mismatch,103,FILL,exposure,0.95,138,WH,33,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,6,SUBJ,,mismatch,126,UNGRAM,exposure,0.08,161,WH,34,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,6,SUBJ,,mismatch,16,SUBJ,exposure,0.88,48,WH,35,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,6,SUBJ,,mismatch,22,SUBJ,exposure,0.96,66,WH,36,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,7,SUBJ,,mismatch,3,SUBJ,exposure,0.9,9,WH,37,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,7,SUBJ,,mismatch,115,FILL,exposure,0.95,150,WH,38,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,7,SUBJ,,mismatch,120,UNGRAM,exposure,0.06,155,WH,39,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,7,SUBJ,,mismatch,11,SUBJ,exposure,0.94,33,WH,40,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,8,SUBJ,,mismatch,30,SUBJ,exposure,0.85,90,WH,41,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,8,SUBJ,,mismatch,24,SUBJ,exposure,0.93,72,WH,42,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,8,SUBJ,,mismatch,131,UNGRAM,exposure,0.06,166,WH,43,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,8,SUBJ,,mismatch,102,FILL,exposure,0.98,137,WH,44,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,9,SUBJ,,mismatch,13,SUBJ,exposure,0.86,39,WH,45,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,9,SUBJ,,mismatch,113,FILL,exposure,0.94,148,WH,46,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,9,SUBJ,,mismatch,130,UNGRAM,exposure,0.1,165,WH,47,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,9,SUBJ,,mismatch,32,SUBJ,exposure,0.93,96,WH,48,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,10,SUBJ,,mismatch,114,FILL,exposure,0.79,149,WH,49,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,10,SUBJ,,mismatch,25,SUBJ,exposure,0.92,75,WH,50,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,10,SUBJ,,mismatch,28,SUBJ,exposure,0.94,84,WH,51,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,10,SUBJ,,mismatch,129,UNGRAM,exposure,0.09,164,WH,52,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,101,SUBJ,,mismatch,125,UNGRAM,test,0.08,160,WH,53,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,101,SUBJ,,mismatch,112,FILL,test,0.97,147,WH,54,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,101,SUBJ,,mismatch,27,WH,test,0.94,80,WH,55,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,101,SUBJ,,mismatch,19,WH,test,0.94,56,WH,56,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,102,SUBJ,,mismatch,128,UNGRAM,test,0.31,163,WH,57,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,102,SUBJ,,mismatch,107,FILL,test,0.93,142,WH,58,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,102,SUBJ,,mismatch,15,WH,test,0.8,44,WH,59,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,102,SUBJ,,mismatch,14,WH,test,0.92,41,WH,60,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,103,SUBJ,,mismatch,8,WH,test,0.83,23,WH,61,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,103,SUBJ,,mismatch,12,WH,test,0.97,35,WH,62,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,103,SUBJ,,mismatch,118,UNGRAM,test,0.18,153,WH,63,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
121,condition1,103,SUBJ,,mismatch,105,FILL,test,0.92,140,WH,64,,[],27,Yes,,2,1,,Female,English,,Chrome,Linux,772,360,15.891766666666667,
54,condition1,practice,,,match,practice_good,practice_good,practice_good,0.98,,,0,0,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,practice,,,match,practice_bad,practice_bad,practice_bad,0.01,,,0,0,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,201,WH,,match,15,WH,pre-exposure,0,44,WH,1,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,201,WH,,match,16,WH,pre-exposure,0.3,47,WH,2,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,201,WH,,match,113,FILL,pre-exposure,0.83,148,WH,3,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,201,WH,,match,129,UNGRAM,pre-exposure,0.01,164,WH,4,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,202,WH,,match,132,UNGRAM,pre-exposure,0,167,WH,5,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,202,WH,,match,7,WH,pre-exposure,0.66,20,WH,6,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,202,WH,,match,114,FILL,pre-exposure,0.98,149,WH,7,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,202,WH,,match,5,WH,pre-exposure,0.5,14,WH,8,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,203,WH,,match,128,UNGRAM,pre-exposure,0,163,WH,9,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,203,WH,,match,3,WH,pre-exposure,0.8,8,WH,10,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,203,WH,,match,105,FILL,pre-exposure,0.79,140,WH,11,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,203,WH,,match,2,WH,pre-exposure,0.83,5,WH,12,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,1,WH,,match,4,WH,exposure,0.67,11,WH,13,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,1,WH,,match,109,FILL,exposure,0.97,144,WH,14,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,1,WH,,match,32,WH,exposure,0.98,95,WH,15,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,1,WH,,match,126,UNGRAM,exposure,0,161,WH,16,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,2,WH,,match,12,WH,exposure,0.19,35,WH,17,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,2,WH,,match,120,UNGRAM,exposure,0,155,WH,18,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,2,WH,,match,104,FILL,exposure,0.9,139,WH,19,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,2,WH,,match,1,WH,exposure,0.64,2,WH,20,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,3,WH,,match,28,WH,exposure,0.78,83,WH,21,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,3,WH,,match,130,UNGRAM,exposure,0.01,165,WH,22,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,3,WH,,match,101,FILL,exposure,0.91,136,WH,23,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,3,WH,,match,6,WH,exposure,0.7,17,WH,24,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,4,WH,,match,8,WH,exposure,0.71,23,WH,25,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,4,WH,,match,115,FILL,exposure,0.84,150,WH,26,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,4,WH,,match,13,WH,exposure,0.75,38,WH,27,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,4,WH,,match,131,UNGRAM,exposure,0.01,166,WH,28,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,5,WH,,match,110,FILL,exposure,0.97,145,WH,29,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,5,WH,,match,117,UNGRAM,exposure,0,152,WH,30,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
54,condition1,5,WH,,match,26,WH,exposure,0.76,77,WH,31,,[],21,No,,2,1,£2.50,Female,English,No.,Chrome,Windows,912,1368,11.195566666666666,
